id,simulationId,symbol,timeframe,timestamp,entryTime,dayOfWeek,hourUTC,pattern,patternEncoded,direction,patternConfidence,htfBias,htfStrength,htfEmaSeparation,htfStructure,rsi,rsiZone,macdHistPrev,macdSign,macdMomentum,atrPct,bbPosition,ema20VsEma50,priceVsEma20,volumeRatio,volumeTrend,highVolume,regime,regimeEncoded,distToSupport,distToResistance,rrRatio,entryType,waitedCandles,slippagePct,stopDistPct,targetDistPct,consecutiveLossesBefore,consecutiveWinsBefore,capitalDrawdownPct,outcome,outcomeEncoded,rMultiple,tp1Hit,tp1HitEncoded,holdingCandles,exitReason
f84e8878-a6ba-4181-a503-a7df3b915ce7,158c792c-bb69-4a88-a747-29d27969e32b,BTCUSDT,5m,1781180700,2026-06-11T12:25:00.000Z,4,12,Ascending Triangle,5,1,88,1,15,0.756655951001548,0,53.67,0,-11.458588751987065,-1,1,0.14902649041903682,0.9864176570458465,0.16484180307183877,-0.5919347726389994,1.11,-1,0,ranging,0,2.059806210359534,23.186536321778842,0.4566534839388518,limit,1,0,0.5556204581264237,0.2537260179511323,15,0,40.76917464556358,loss,-1,-1.889809917788036,false,0,1,stop
1c944508-a16b-4ae9-978f-0db8be83ced6,158c792c-bb69-4a88-a747-29d27969e32b,BTCUSDT,5m,1781231100,2026-06-12T02:25:00.000Z,5,2,Double Top,1,-1,95,1,10,0.4780337565181674,0,59.34,0,-3.9290741956752484,1,-1,0.1425775701524573,0.18871918319913972,0.010840822526151223,0.19207949627094187,0.91,1,0,ranging,0,0.8893239903723333,21.383744491887352,1.4600398494571134,limit,1,0,0.01425775701524518,0.020816893406134674,16,0,41.328849651531506,breakeven,0,0,true,1,2,tp1_then_be
8bda0f1e-9d42-4dd0-b79b-599ecb1ed4d1,158c792c-bb69-4a88-a747-29d27969e32b,BTCUSDT,5m,1781259600,2026-06-12T10:20:00.000Z,5,10,Ascending Triangle,5,1,95,1,5,0.2371754078128821,1,61.02,0,11.717653919810289,-1,-1,0.1568835315417602,0.6624341124186137,0.24891845477310837,0.16295068076758407,3.66,1,1,weak_uptrend,1,1.0671920421548196,21.153719554487864,2,market,1,0,0.23532529731263666,0.4706505946252733,16,0,41.409327107593946,loss,-1,-1.066666666666673,false,0,1,stop
52e6d01f-9ed8-4c1a-aea5-8faa33c17d48,158c792c-bb69-4a88-a747-29d27969e32b,BTCUSDT,5m,1781260500,2026-06-12T10:35:00.000Z,5,10,Head & Shoulders,3,-1,95,1,5,0.25924295468789194,1,49.35,0,-5.990946681898606,-1,1,0.16268958356800695,0.570084149064052,0.23400840323478939,0.09749213897403827,2.23,-1,1,weak_uptrend,1,1.0267907277242798,21.203195250358498,29.999999999992983,market,1,0,0.0162689583568048,0.48806875070402994,17,0,41.721810696353444,win,1,1.339585342333603,true,1,22,expired
0d0d80c8-2151-46c2-bda4-b0916b0f3a36,158c792c-bb69-4a88-a747-29d27969e32b,BTCUSDT,5m,1781269200,2026-06-12T13:00:00.000Z,5,12,Ascending Triangle,5,1,93,1,5,0.26503732280468456,-1,38.51,0,-41.322228054811106,-1,1,0.15565914415772375,1.0057505486840046,-0.018457547970857656,-0.21184925362473284,1.35,-1,0,ranging,0,0.5971383246063633,21.729350201660797,0.2974649300954322,limit,1,0,0.9970550634645107,0.29658891475476734,0,1,41.25861991887935,loss,-1,-4.336916122551521,false,0,6,stop
aa8dbbdf-8125-4201-a26e-bd9823351d00,158c792c-bb69-4a88-a747-29d27969e32b,BTCUSDT,5m,1781274900,2026-06-12T14:35:00.000Z,5,14,Double Bottom,2,1,95,0,2,0.0907283327831973,0,59.32,0,19.100458036468936,1,1,0.24232984784922673,1.5187639323476014,-0.10497766682668362,0.4126781566772688,1.17,1,0,weak_downtrend,-1,0.9305974269237158,21.30788681088681,0.4067755693248636,limit,1,0,0.5835733516999525,0.23738338238056705,1,0,41.89551101471619,loss,-1,-2.2210902642718113,false,0,1,stop
5f1a9c8b-6560-4247-b32f-47bc72adc4eb,158c792c-bb69-4a88-a747-29d27969e32b,BTCUSDT,5m,1781741700,2026-06-18T00:15:00.000Z,4,0,Bullish Engulfing,0,1,83,-1,15,-0.7622138332074545,0,61.87,0,21.2336607541576,1,1,0.1579192976031432,1.4198002861571064,-0.0960595985018007,0.25709466551890103,1.14,1,0,ranging,0,2.327997432605921,19.59156799561928,17.35427509293568,stop,2,0.0999000999000944,0.015791929760316747,0.27405749330885465,2,0,42.540787588694705,breakeven,0,0,true,1,12,tp1_then_be
24c1dec7-dd6d-47bf-af1c-7c98c51ddd9c,158c792c-bb69-4a88-a747-29d27969e32b,BTCUSDT,5m,1781746200,2026-06-18T01:30:00.000Z,4,1,Ascending Triangle,5,1,93,-1,12,-0.5877565591462568,0,56,0,0.508961392594486,1,1,0.14622102891707559,1.2136639955788935,0.049346680809658545,0.11171531835015731,1.09,-1,0,weak_uptrend,1,2.416773999046722,19.48286817885657,0.47361509486123093,limit,1,0,0.4465172977810737,0.21147733234576374,2,0,42.529514689308066,loss,-1,-2.102476431687113,false,0,4,stop
28e52fc1-7a29-4f5f-a5b8-e68f1ff0f61b,158c792c-bb69-4a88-a747-29d27969e32b,BTCUSDT,5m,1781770500,2026-06-18T08:15:00.000Z,4,8,Bullish Engulfing,0,1,93,-1,10,-0.5038136340477462,1,72.68,1,42.15642381401112,1,1,0.14298998124922233,0.8810750953559201,0.134714429911153,0.3660347533472838,2.83,1,1,weak_uptrend,1,2.2311214896733174,19.710184852157777,2,market,1,0,0.21448497187383078,0.42896994374766156,3,0,43.13366639372481,loss,-1,-1.0666666666666875,false,0,8,stop
cc5db9f9-d4a4-4130-96a2-c6734ec30d23,158c792c-bb69-4a88-a747-29d27969e32b,BTCUSDT,5m,1781781000,2026-06-18T11:10:00.000Z,4,11,Ascending Triangle,5,1,95,-1,8,-0.38800474195003404,0,49.47,0,-13.894658796921576,1,-1,0.13485596723733215,1.5627093337637665,-0.11534274534143608,-0.09666128373532853,0.56,-1,0,weak_downtrend,-1,1.5200194997118357,20.580872457089598,0.44552174466101646,limit,1,0,1.0944556377544097,0.48760378518643,4,0,43.28530995000822,loss,-1,-5.47715836965678,false,0,2,stop
